	CHR	ChromosomePatch
clump6141	14	401
clump6142	14	404
clump6143	14	405
clump6144	14	406
clump6145	14	407
clump6146	14	408
clump6147	14	409
clump6148	14	410
clump6149	14	411
clump6150	14	412
clump6151	14	414
clump6152	14	416
clump6153	14	424
clump6154	14	425
clump6155	14	426
clump6156	14	427
clump6157	14	428
clump6158	14	429
clump6159	14	430
clump6160	14	431
clump6161	14	434
clump6162	14	435
clump6163	14	436
clump6164	14	437
clump6165	14	438
clump6166	14	441
clump6167	14	443
clump6168	14	444
clump6169	14	445
clump6170	14	446
clump6171	14	447
clump6172	14	448
clump6173	14	451
clump6174	14	468
clump6175	14	474
clump6176	14	482
clump6177	14	485
clump6178	14	486
clump6179	14	487
clump6180	14	488
clump6181	14	489
clump6182	14	490
clump6183	14	491
clump6184	14	492
clump6185	14	493
clump6186	14	494
clump6187	14	496
clump6188	14	503
clump6189	14	505
clump6190	14	509
clump6191	14	510
clump6192	14	512
clump6193	14	513
clump6194	14	514
clump6195	14	515
clump6196	14	516
clump6197	14	517
clump6198	14	518
clump6199	14	519
clump6200	14	530
clump6201	14	536
clump6202	14	537
clump6203	14	545
clump6204	14	550
clump6205	14	551
clump6206	14	552
clump6207	14	553
clump6208	14	554
clump6209	14	555
clump6210	14	557
clump6211	14	559
clump6212	14	563
clump6213	14	565
clump6214	14	566
clump6215	14	567
clump6216	14	568
clump6217	14	569
clump6218	14	572
clump6219	14	574
clump6220	14	576
clump6221	14	577
clump6222	14	579
clump6223	14	582
clump6224	14	583
clump6225	14	588
clump6226	14	589
clump6227	14	593
clump6228	14	596
clump6229	14	601
clump6230	14	602
clump6231	14	603
clump6232	14	608
clump6233	14	615
clump6234	14	616
clump6235	14	617
clump6236	14	620
clump6237	14	622
clump6238	14	626
clump6239	14	628
clump6240	14	631
clump6241	14	633
clump6242	14	634
clump6243	14	640
clump6244	14	641
clump6245	14	642
clump6246	14	654
clump6247	14	666
clump6248	14	667
clump6249	14	675
clump6250	14	676
clump6251	14	690
clump6252	14	691
clump6253	14	693
clump6254	14	717
clump6255	14	722
clump6256	14	723
clump6257	14	730
clump6258	14	732
clump6259	14	733
clump6260	14	734
clump6261	14	739
clump6262	14	743
clump6263	14	745
clump6264	14	747
clump6265	14	748
clump6266	14	749
clump6267	14	750
clump6268	14	751
clump6269	14	753
clump6270	14	754
clump6271	14	755
clump6272	14	756
clump6273	14	757
clump6274	14	758
clump6275	14	759
clump6276	14	760
clump6277	14	761
clump6278	14	762
clump6279	14	763
clump6280	14	766
clump6281	14	770
clump6282	14	771
clump6283	14	772
clump6284	14	773
clump6285	14	774
clump6286	14	775
clump6287	14	778
clump6288	14	781
clump6289	14	782
clump6290	14	787
clump6291	14	788
clump6292	14	789
clump6293	14	790
clump6294	14	791
clump6295	14	794
clump6296	14	797
clump6297	14	798
clump6298	14	809
clump6299	14	811
clump6300	14	813
clump6301	14	815
clump6302	14	828
clump6303	14	829
clump6304	14	833
clump6305	14	834
clump6306	14	837
clump6307	14	839
clump6308	14	841
clump6309	14	842
clump6310	14	850
clump6311	14	852
clump6312	14	854
clump6313	15	184
clump6314	15	186
clump6315	15	191
clump6316	15	192
clump6317	15	193
clump6318	15	200
clump6319	15	204
clump6320	15	205
clump6321	15	206
clump6322	15	210
clump6323	15	215
clump6324	15	220
clump6325	15	221
clump6326	15	226
clump6327	15	235
clump6328	15	239
clump6329	15	244
clump6330	15	248
clump6331	15	250
clump6332	15	251
clump6333	15	252
clump6334	15	253
clump6335	15	254
clump6336	15	255
clump6337	15	266
clump6338	15	267
clump6339	15	269
clump6340	15	270
clump6341	15	271
clump6342	15	272
clump6343	15	275
clump6344	15	276
clump6345	15	277
clump6346	15	280
clump6347	15	281
clump6348	15	282
clump6349	15	283
clump6350	15	284
clump6351	15	286
clump6352	15	287
clump6353	15	290
clump6354	15	293
clump6355	15	294
clump6356	15	302
clump6357	15	306
clump6358	15	307
clump6359	15	309
clump6360	15	311
clump6361	15	312
clump6362	15	316
clump6363	15	324
clump6364	15	325
clump6365	15	326
clump6366	15	327
clump6367	15	328
clump6368	15	329
clump6369	15	330
clump6370	15	331
clump6371	15	332
clump6372	15	333
clump6373	15	334
clump6374	15	335
clump6375	15	336
clump6376	15	337
clump6377	15	338
clump6378	15	339
clump6379	15	340
clump6380	15	341
clump6381	15	342
clump6382	15	343
clump6383	15	344
clump6384	15	345
clump6385	15	346
clump6386	15	347
clump6387	15	353
clump6388	15	360
clump6389	15	362
clump6390	15	370
clump6391	15	371
clump6392	15	372
clump6393	15	382
clump6394	15	384
clump6395	15	385
clump6396	15	388
clump6397	15	389
clump6398	15	395
clump6399	15	396
clump6400	15	400
clump6401	15	401
clump6402	15	403
clump6403	15	405
clump6404	15	406
clump6405	15	407
clump6406	15	408
clump6407	15	409
clump6408	15	410
clump6409	15	411
clump6410	15	412
clump6411	15	413
clump6412	15	416
clump6413	15	417
clump6414	15	418
clump6415	15	420
clump6416	15	421
clump6417	15	422
clump6418	15	423
clump6419	15	424
clump6420	15	425
clump6421	15	434
clump6422	15	442
clump6423	15	443
clump6424	15	447
clump6425	15	448
clump6426	15	450
clump6427	15	451
clump6428	15	452
clump6429	15	453
clump6430	15	454
clump6431	15	455
clump6432	15	456
clump6433	15	458
clump6434	15	459
clump6435	15	460
clump6436	15	461
clump6437	15	462
clump6438	15	468
clump6439	15	470
clump6440	15	479
clump6441	15	480
clump6442	15	482
clump6443	15	483
clump6444	15	490
clump6445	15	491
clump6446	15	493
clump6447	15	494
clump6448	15	495
clump6449	15	503
clump6450	15	518
clump6451	15	520
clump6452	15	521
clump6453	15	526
clump6454	15	528
clump6455	15	529
clump6456	15	531
clump6457	15	532
clump6458	15	533
clump6459	15	534
clump6460	15	535
clump6461	15	536
clump6462	15	537
clump6463	15	544
clump6464	15	545
clump6465	15	546
clump6466	15	548
clump6467	15	549
clump6468	15	551
clump6469	15	552
clump6470	15	556
clump6471	15	561
clump6472	15	562
clump6473	15	564
clump6474	15	565
clump6475	15	567
clump6476	15	573
clump6477	15	576
clump6478	15	583
clump6479	15	584
clump6480	15	596
clump6481	15	597
clump6482	15	598
clump6483	15	600
clump6484	15	601
clump6485	15	602
clump6486	15	603
clump6487	15	608
clump6488	15	610
clump6489	15	612
clump6490	15	624
clump6491	15	628
clump6492	15	629
clump6493	15	630
clump6494	15	631
clump6495	15	637
clump6496	15	638
clump6497	15	640
clump6498	15	641
clump6499	15	643
clump6500	15	644
clump6501	15	645
clump6502	15	646
clump6503	15	647
clump6504	15	653
clump6505	15	654
clump6506	15	658
clump6507	15	660
clump6508	15	672
clump6509	15	675
clump6510	15	676
clump6511	15	677
clump6512	15	682
clump6513	15	687
clump6514	15	688
clump6515	15	690
clump6516	15	694
clump6517	15	699
clump6518	15	700
clump6519	15	701
clump6520	15	703
clump6521	15	704
clump6522	15	709
clump6523	15	711
clump6524	15	714
clump6525	15	716
clump6526	15	719
clump6527	15	720
clump6528	15	721
clump6529	15	722
clump6530	15	723
clump6531	15	725
clump6532	15	726
clump6533	15	727
clump6534	15	728
clump6535	15	732
clump6536	15	737
clump6537	15	743
clump6538	15	748
clump6539	15	749
clump6540	15	753
clump6541	15	755
clump6542	15	756
clump6543	15	761
clump6544	15	762
clump6545	15	766
clump6546	15	773
clump6547	15	774
clump6548	15	777
clump6549	15	778
clump6550	15	780
clump6551	15	782
clump6552	15	783
clump6553	15	785
clump6554	15	786
clump6555	15	787
clump6556	15	788
clump6557	15	793
clump6558	15	794
clump6559	15	795
clump6560	15	800
clump6561	15	804
clump6562	15	805
clump6563	15	806
clump6564	15	813
clump6565	15	814
clump6566	16	4
clump6567	16	5
clump6568	16	6
clump6569	16	7
clump6570	16	8
clump6571	16	12
clump6572	16	13
clump6573	16	14
clump6574	16	15
clump6575	16	16
clump6576	16	17
clump6577	16	18
clump6578	16	22
clump6579	16	23
clump6580	16	24
clump6581	16	26
clump6582	16	27
clump6583	16	28
clump6584	16	29
clump6585	16	34
clump6586	16	35
clump6587	16	38
clump6588	16	39
clump6589	16	40
clump6590	16	41
clump6591	16	42
clump6592	16	43
clump6593	16	44
clump6594	16	45
clump6595	16	46
clump6596	16	49
clump6597	16	52
clump6598	16	56
clump6599	16	58
clump6600	16	60
clump6601	16	61
clump6602	16	67
clump6603	16	68
clump6604	16	70
clump6605	16	71
clump6606	16	72
clump6607	16	73
clump6608	16	78
clump6609	16	79
clump6610	16	83
clump6611	16	84
clump6612	16	85
clump6613	16	88
clump6614	16	89
clump6615	16	90
clump6616	16	91
clump6617	16	97
clump6618	16	100
clump6619	16	101
clump6620	16	105
clump6621	16	106
clump6622	16	111
clump6623	16	114
clump6624	16	122
clump6625	16	123
clump6626	16	124
clump6627	16	127
clump6628	16	144
clump6629	16	147
clump6630	16	150
clump6631	16	151
clump6632	16	152
clump6633	16	154
clump6634	16	155
clump6635	16	156
clump6636	16	157
clump6637	16	158
clump6638	16	159
clump6639	16	160
clump6640	16	162
clump6641	16	165
clump6642	16	167
clump6643	16	170
clump6644	16	171
clump6645	16	172
clump6646	16	177
clump6647	16	182
clump6648	16	185
clump6649	16	196
clump6650	16	201
clump6651	16	202
clump6652	16	203
clump6653	16	204
clump6654	16	205
clump6655	16	207
clump6656	16	210
clump6657	16	215
clump6658	16	216
clump6659	16	217
clump6660	16	230
clump6661	16	232
clump6662	16	235
clump6663	16	237
clump6664	16	239
clump6665	16	250
clump6666	16	251
clump6667	16	252
clump6668	16	253
clump6669	16	254
clump6670	16	258
clump6671	16	259
clump6672	16	260
clump6673	16	263
clump6674	16	264
clump6675	16	377
clump6676	16	378
clump6677	16	379
clump6678	16	380
clump6679	16	382
clump6680	16	383
clump6681	16	384
clump6682	16	385
clump6683	16	386
clump6684	16	387
clump6685	16	388
clump6686	16	389
clump6687	16	390
clump6688	16	392
clump6689	16	394
clump6690	16	395
clump6691	16	397
clump6692	16	400
clump6693	16	403
clump6694	16	404
clump6695	16	413
clump6696	16	420
clump6697	16	421
clump6698	16	432
clump6699	16	434
clump6700	16	435
clump6701	16	437
clump6702	16	445
clump6703	16	446
clump6704	16	455
clump6705	16	458
clump6706	16	461
clump6707	16	463
clump6708	16	464
clump6709	16	465
clump6710	16	467
clump6711	16	468
clump6712	16	469
clump6713	16	472
clump6714	16	473
clump6715	16	474
clump6716	16	475
clump6717	16	479
clump6718	16	481
clump6719	16	482
clump6720	16	485
clump6721	16	493
clump6722	16	494
clump6723	16	502
clump6724	16	503
clump6725	16	504
clump6726	16	510
clump6727	16	515
clump6728	16	519
clump6729	16	520
clump6730	16	521
clump6731	16	525
clump6732	16	528
clump6733	16	531
clump6734	16	535
clump6735	16	536
clump6736	16	537
clump6737	16	538
clump6738	16	539
clump6739	16	540
clump6740	16	541
clump6741	16	542
clump6742	16	543
clump6743	16	544
clump6744	16	545
clump6745	16	546
clump6746	16	547
clump6747	16	548
clump6748	16	549
clump6749	16	550
clump6750	16	556
clump6751	16	561
clump6752	16	563
clump6753	16	565
clump6754	16	569
clump6755	16	571
clump6756	16	572
clump6757	16	573
clump6758	16	574
clump6759	16	575
clump6760	16	576
clump6761	16	577
clump6762	16	578
clump6763	16	579
clump6764	16	580
clump6765	16	581
clump6766	16	583
clump6767	16	584
clump6768	16	585
clump6769	16	586
clump6770	16	589
clump6771	16	597
clump6772	16	601
clump6773	16	604
clump6774	16	609
clump6775	16	610
clump6776	16	611
clump6777	16	612
clump6778	16	621
clump6779	16	622
clump6780	16	623
clump6781	16	625
clump6782	16	627
clump6783	16	628
clump6784	16	631
clump6785	16	632
clump6786	16	633
clump6787	16	634
clump6788	16	636
clump6789	16	637
clump6790	16	638
clump6791	16	639
clump6792	16	640
clump6793	16	641
clump6794	16	643
clump6795	16	644
clump6796	16	648
clump6797	16	650
clump6798	16	653
clump6799	16	654
clump6800	16	657
clump6801	16	658
clump6802	16	661
clump6803	16	664
clump6804	16	667
clump6805	16	675
clump6806	16	676
clump6807	16	677
clump6808	16	680
clump6809	16	681
clump6810	16	684
clump6811	16	685
clump6812	16	688
clump6813	16	690
clump6814	16	691
clump6815	16	695
clump6816	16	697
clump6817	16	698
clump6818	16	700
clump6819	16	701
clump6820	16	702
clump6821	16	703
clump6822	16	704
clump6823	16	705
clump6824	16	706
clump6825	16	710
clump6826	16	711
clump6827	16	712
clump6828	16	714
clump6829	16	715
clump6830	16	717
clump6831	16	718
clump6832	16	719
clump6833	17	0
clump6834	17	1
clump6835	17	2
clump6836	17	3
clump6837	17	4
clump6838	17	5
clump6839	17	6
clump6840	17	7
clump6841	17	9
clump6842	17	10
clump6843	17	14
clump6844	17	16
clump6845	17	17
clump6846	17	18
clump6847	17	22
clump6848	17	26
clump6849	17	29
clump6850	17	34
clump6851	17	37
clump6852	17	38
clump6853	17	42
clump6854	17	43
clump6855	17	49
clump6856	17	55
clump6857	17	57
clump6858	17	58
clump6859	17	59
clump6860	17	60
clump6861	17	61
clump6862	17	62
clump6863	17	63
clump6864	17	65
clump6865	17	67
clump6866	17	71
clump6867	17	72
clump6868	17	76
clump6869	17	77
clump6870	17	79
clump6871	17	81
clump6872	17	83
clump6873	17	85
clump6874	17	99
clump6875	17	100
clump6876	17	101
clump6877	17	102
clump6878	17	103
clump6879	17	104
clump6880	17	106
clump6881	17	107
clump6882	17	109
clump6883	17	115
clump6884	17	117
clump6885	17	119
clump6886	17	120
clump6887	17	121
clump6888	17	125
clump6889	17	128
clump6890	17	129
clump6891	17	131
clump6892	17	134
clump6893	17	135
clump6894	17	136
clump6895	17	137
clump6896	17	138
clump6897	17	139
clump6898	17	140
clump6899	17	141
clump6900	17	142
clump6901	17	143
clump6902	17	144
clump6903	17	145
clump6904	17	146
clump6905	17	147
clump6906	17	154
clump6907	17	168
clump6908	17	177
clump6909	17	206
clump6910	17	217
clump6911	17	220
clump6912	17	221
clump6913	17	229
clump6914	17	231
clump6915	17	233
clump6916	17	234
clump6917	17	235
clump6918	17	236
clump6919	17	238
clump6920	17	239
clump6921	17	240
clump6922	17	243
clump6923	17	244
clump6924	17	247
clump6925	17	253
clump6926	17	255
clump6927	17	257
clump6928	17	260
clump6929	17	261
clump6930	17	262
clump6931	17	265
clump6932	17	266
clump6933	17	268
clump6934	17	272
clump6935	17	273
clump6936	17	275
clump6937	17	281
clump6938	17	282
clump6939	17	283
clump6940	17	284
clump6941	17	285
clump6942	17	286
clump6943	17	287
clump6944	17	288
clump6945	17	289
clump6946	17	290
clump6947	17	291
clump6948	17	292
clump6949	17	293
clump6950	17	294
clump6951	17	296
clump6952	17	298
clump6953	17	299
clump6954	17	300
clump6955	17	307
clump6956	17	309
clump6957	17	311
clump6958	17	312
clump6959	17	315
clump6960	17	318
clump6961	17	320
clump6962	17	321
clump6963	17	322
clump6964	17	323
clump6965	17	324
clump6966	17	325
clump6967	17	327
clump6968	17	329
clump6969	17	332
clump6970	17	334
clump6971	17	335
clump6972	17	338
clump6973	17	343
clump6974	17	344
clump6975	17	345
clump6976	17	346
clump6977	17	347
clump6978	17	349
clump6979	17	350
clump6980	17	352
clump6981	17	353
clump6982	17	358
clump6983	17	361
clump6984	17	362
clump6985	17	363
clump6986	17	364
clump6987	17	365
clump6988	17	366
clump6989	17	367
clump6990	17	368
clump6991	17	369
clump6992	17	370
clump6993	17	371
clump6994	17	372
clump6995	17	373
clump6996	17	374
clump6997	17	375
clump6998	17	377
clump6999	17	378
clump7000	17	379
clump7001	17	380
clump7002	17	381
clump7003	17	383
clump7004	17	384
clump7005	17	386
clump7006	17	394
clump7007	17	406
clump7008	17	409
clump7009	17	410
clump7010	17	416
clump7011	17	418
clump7012	17	419
clump7013	17	420
clump7014	17	427
clump7015	17	428
clump7016	17	433
clump7017	17	437
clump7018	17	441
clump7019	17	444
clump7020	17	445
clump7021	17	446
clump7022	17	450
clump7023	17	451
clump7024	17	452
clump7025	17	453
clump7026	17	454
clump7027	17	455
clump7028	17	456
clump7029	17	457
clump7030	17	458
clump7031	17	459
clump7032	17	460
clump7033	17	461
clump7034	17	462
clump7035	17	463
clump7036	17	466
clump7037	17	471
clump7038	17	473
clump7039	17	474
clump7040	17	477
clump7041	17	482
clump7042	17	484
clump7043	17	485
clump7044	17	486
clump7045	17	488
clump7046	17	489
clump7047	17	490
clump7048	17	491
clump7049	17	492
clump7050	17	495
clump7051	17	497
clump7052	17	498
clump7053	17	499
clump7054	17	504
clump7055	17	506
clump7056	17	508
clump7057	17	509
clump7058	17	517
clump7059	17	518
clump7060	17	522
clump7061	17	525
clump7062	17	526
clump7063	17	527
clump7064	17	528
clump7065	17	529
clump7066	17	530
clump7067	17	531
clump7068	17	536
clump7069	17	540
clump7070	17	543
clump7071	17	547
clump7072	17	549
clump7073	17	550
clump7074	17	551
clump7075	17	552
clump7076	17	553
clump7077	17	554
clump7078	17	555
clump7079	17	556
clump7080	17	560
clump7081	17	561
clump7082	17	563
clump7083	17	564
clump7084	17	565
clump7085	17	567
clump7086	17	569
clump7087	17	570
clump7088	17	571
clump7089	17	576
clump7090	17	579
clump7091	17	580
clump7092	17	584
clump7093	17	588
clump7094	17	589
clump7095	17	593
clump7096	17	594
clump7097	17	599
clump7098	17	600
clump7099	17	601
clump7100	17	606
clump7101	17	609
clump7102	17	613
clump7103	17	614
clump7104	17	617
clump7105	17	618
clump7106	17	621
clump7107	17	622
clump7108	17	624
clump7109	17	625
clump7110	17	626
clump7111	17	627
clump7112	17	628
clump7113	17	629
clump7114	17	632
clump7115	17	636
clump7116	17	637
clump7117	17	638
clump7118	17	639
clump7119	17	642
clump7120	17	643
clump7121	17	647
clump7122	18	2
clump7123	18	3
clump7124	18	6
clump7125	18	9
clump7126	18	10
clump7127	18	13
clump7128	18	14
clump7129	18	20
clump7130	18	21
clump7131	18	22
clump7132	18	24
clump7133	18	25
clump7134	18	32
clump7135	18	36
clump7136	18	40
clump7137	18	45
clump7138	18	48
clump7139	18	49
clump7140	18	50
clump7141	18	51
clump7142	18	52
clump7143	18	57
clump7144	18	60
clump7145	18	78
clump7146	18	81
clump7147	18	82
clump7148	18	83
clump7149	18	85
clump7150	18	90
clump7151	18	92
clump7152	18	93
clump7153	18	94
clump7154	18	95
clump7155	18	96
clump7156	18	100
clump7157	18	103
clump7158	18	104
clump7159	18	105
clump7160	18	106
clump7161	18	107
clump7162	18	110
clump7163	18	111
clump7164	18	116
clump7165	18	118
clump7166	18	154
clump7167	18	159
clump7168	18	163
clump7169	18	164
clump7170	18	174
clump7171	18	176
clump7172	18	177
clump7173	18	179
clump7174	18	188
clump7175	18	189
clump7176	18	190
clump7177	18	194
clump7178	18	195
clump7179	18	196
clump7180	18	198
clump7181	18	208
clump7182	18	209
clump7183	18	214
clump7184	18	215
clump7185	18	216
clump7186	18	217
clump7187	18	219
clump7188	18	222
clump7189	18	223
clump7190	18	224
clump7191	18	225
clump7192	18	226
clump7193	18	230
clump7194	18	231
clump7195	18	232
clump7196	18	243
clump7197	18	244
clump7198	18	252
clump7199	18	254
clump7200	18	255
clump7201	18	258
clump7202	18	259
clump7203	18	264
clump7204	18	266
clump7205	18	267
clump7206	18	268
clump7207	18	269
clump7208	18	271
clump7209	18	272
clump7210	18	274
clump7211	18	278
clump7212	18	279
clump7213	18	281
clump7214	18	282
clump7215	18	283
clump7216	18	287
clump7217	18	304
clump7218	18	305
clump7219	18	309
clump7220	18	315
clump7221	18	316
clump7222	18	324
clump7223	18	325
clump7224	18	332
clump7225	18	335
clump7226	18	336
clump7227	18	338
clump7228	18	339
clump7229	18	352
clump7230	18	353
clump7231	18	354
clump7232	18	360
clump7233	18	362
clump7234	18	363
clump7235	18	364
clump7236	18	365
clump7237	18	366
clump7238	18	370
clump7239	18	371
clump7240	18	373
clump7241	18	374
clump7242	18	378
clump7243	18	379
clump7244	18	381
clump7245	18	383
clump7246	18	384
clump7247	18	385
clump7248	18	387
clump7249	18	392
clump7250	18	400
clump7251	18	409
clump7252	18	412
clump7253	18	413
clump7254	18	414
clump7255	18	415
clump7256	18	416
clump7257	18	417
clump7258	18	418
clump7259	18	419
clump7260	18	420
clump7261	18	421
clump7262	18	422
clump7263	18	423
clump7264	18	424
clump7265	18	425
clump7266	18	426
clump7267	18	427
clump7268	18	428
clump7269	18	429
clump7270	18	431
clump7271	18	436
clump7272	18	437
clump7273	18	438
clump7274	18	439
clump7275	18	441
clump7276	18	442
clump7277	18	445
clump7278	18	449
clump7279	18	451
clump7280	18	452
clump7281	18	453
clump7282	18	454
clump7283	18	459
clump7284	18	460
clump7285	18	464
clump7286	18	476
clump7287	18	480
clump7288	18	487
clump7289	18	488
clump7290	18	489
clump7291	18	491
clump7292	18	492
clump7293	18	498
clump7294	18	501
clump7295	18	502
clump7296	18	503
clump7297	18	508
clump7298	18	519
clump7299	18	521
clump7300	18	522
clump7301	18	525
clump7302	18	534
clump7303	18	537
clump7304	18	538
clump7305	18	539
clump7306	18	541
clump7307	18	542
clump7308	18	545
clump7309	18	546
clump7310	18	547
clump7311	18	548
clump7312	18	550
clump7313	18	555
clump7314	18	559
clump7315	18	575
clump7316	18	578
clump7317	18	579
clump7318	18	583
clump7319	18	584
clump7320	18	592
clump7321	18	594
clump7322	18	595
clump7323	18	596
clump7324	18	597
clump7325	18	604
clump7326	18	605
clump7327	18	606
clump7328	18	609
clump7329	18	610
clump7330	18	611
clump7331	18	612
clump7332	18	613
clump7333	18	614
clump7334	18	615
clump7335	18	616
clump7336	18	617
clump7337	18	618
clump7338	18	621
clump7339	19	6
clump7340	19	10
clump7341	19	14
clump7342	19	16
clump7343	19	17
clump7344	19	18
clump7345	19	22
clump7346	19	24
clump7347	19	25
clump7348	19	26
clump7349	19	29
clump7350	19	30
clump7351	19	35
clump7352	19	38
clump7353	19	39
clump7354	19	40
clump7355	19	44
clump7356	19	45
clump7357	19	46
clump7358	19	52
clump7359	19	54
clump7360	19	55
clump7361	19	61
clump7362	19	62
clump7363	19	63
clump7364	19	64
clump7365	19	65
clump7366	19	66
clump7367	19	67
clump7368	19	75
clump7369	19	78
clump7370	19	82
clump7371	19	86
clump7372	19	90
clump7373	19	94
clump7374	19	103
clump7375	19	104
clump7376	19	115
clump7377	19	117
clump7378	19	119
clump7379	19	120
clump7380	19	122
clump7381	19	125
clump7382	19	126
clump7383	19	131
clump7384	19	133
clump7385	19	134
clump7386	19	136
clump7387	19	137
clump7388	19	141
clump7389	19	145
clump7390	19	146
clump7391	19	152
clump7392	19	154
clump7393	19	155
clump7394	19	156
clump7395	19	157
clump7396	19	158
clump7397	19	163
clump7398	19	175
clump7399	19	181
clump7400	19	185
clump7401	19	190
clump7402	19	191
clump7403	19	192
clump7404	19	193
clump7405	19	194
clump7406	19	196
clump7407	19	226
clump7408	19	227
clump7409	19	230
clump7410	19	231
clump7411	19	234
clump7412	19	239
clump7413	19	240
clump7414	19	241
clump7415	19	242
clump7416	19	245
clump7417	19	246
clump7418	19	247
clump7419	19	249
clump7420	19	253
clump7421	19	256
clump7422	19	257
clump7423	19	258
clump7424	19	259
clump7425	19	260
clump7426	19	261
clump7427	19	268
clump7428	19	269
clump7429	19	274
clump7430	19	282
clump7431	19	284
clump7432	19	287
clump7433	19	288
clump7434	19	289
clump7435	19	290
clump7436	19	291
clump7437	19	293
clump7438	19	295
clump7439	19	297
clump7440	19	298
clump7441	19	299
clump7442	19	301
clump7443	19	302
clump7444	19	303
clump7445	19	304
clump7446	19	305
clump7447	19	306
clump7448	19	307
clump7449	19	308
clump7450	19	309
clump7451	19	310
clump7452	19	311
clump7453	19	312
clump7454	19	313
clump7455	19	314
clump7456	19	315
clump7457	19	316
clump7458	19	317
clump7459	19	319
clump7460	19	325
clump7461	19	326
clump7462	19	327
clump7463	19	328
clump7464	19	329
clump7465	19	334
clump7466	19	335
clump7467	19	336
clump7468	19	337
clump7469	19	340
clump7470	19	341
clump7471	19	342
clump7472	19	343
clump7473	19	344
clump7474	19	345
clump7475	19	346
clump7476	19	351
clump7477	19	352
clump7478	19	353
clump7479	19	355
clump7480	19	356
clump7481	19	357
clump7482	19	358
clump7483	19	359
clump7484	19	360
clump7485	19	362
clump7486	19	363
clump7487	19	366
clump7488	19	367
clump7489	19	368
clump7490	19	371
clump7491	19	375
clump7492	19	380
clump7493	19	381
clump7494	19	382
clump7495	19	384
clump7496	19	385
clump7497	19	386
clump7498	19	394
clump7499	19	396
clump7500	19	397
clump7501	19	400
clump7502	19	401
clump7503	19	402
clump7504	19	405
clump7505	19	407
clump7506	19	408
clump7507	19	409
clump7508	19	410
clump7509	19	411
clump7510	19	414
clump7511	19	415
clump7512	19	419
clump7513	19	421
clump7514	19	422
clump7515	19	430
clump7516	19	433
clump7517	19	435
clump7518	19	442
clump7519	19	447
clump7520	19	449
clump7521	19	451
clump7522	19	452
clump7523	19	453
clump7524	19	460
clump7525	19	461
clump7526	19	462
clump7527	19	466
clump7528	19	467
clump7529	19	468
clump7530	19	469
clump7531	19	471
clump7532	19	472
clump7533	19	473
clump7534	20	1
clump7535	20	2
clump7536	20	3
clump7537	20	5
clump7538	20	6
clump7539	20	7
clump7540	20	8
clump7541	20	9
clump7542	20	12
clump7543	20	13
clump7544	20	14
clump7545	20	21
clump7546	20	22
clump7547	20	24
clump7548	20	28
clump7549	20	32
clump7550	20	34
clump7551	20	39
clump7552	20	46
clump7553	20	48
clump7554	20	50
clump7555	20	54
clump7556	20	56
clump7557	20	57
clump7558	20	64
clump7559	20	65
clump7560	20	66
clump7561	20	68
clump7562	20	69
clump7563	20	72
clump7564	20	79
clump7565	20	81
clump7566	20	82
clump7567	20	84
clump7568	20	85
clump7569	20	87
clump7570	20	89
clump7571	20	98
clump7572	20	100
clump7573	20	113
clump7574	20	114
clump7575	20	116
clump7576	20	121
clump7577	20	122
clump7578	20	124
clump7579	20	125
clump7580	20	128
clump7581	20	136
clump7582	20	140
clump7583	20	141
clump7584	20	144
clump7585	20	145
clump7586	20	150
clump7587	20	153
clump7588	20	157
clump7589	20	160
clump7590	20	179
clump7591	20	189
clump7592	20	190
clump7593	20	191
clump7594	20	193
clump7595	20	194
clump7596	20	196
clump7597	20	198
clump7598	20	199
clump7599	20	201
clump7600	20	202
clump7601	20	203
clump7602	20	204
clump7603	20	205
clump7604	20	207
clump7605	20	208
clump7606	20	209
clump7607	20	210
clump7608	20	235
clump7609	20	236
clump7610	20	240
clump7611	20	241
clump7612	20	242
clump7613	20	243
clump7614	20	246
clump7615	20	250
clump7616	20	251
clump7617	20	252
clump7618	20	253
clump7619	20	254
clump7620	20	257
clump7621	20	258
clump7622	20	259
clump7623	20	263
clump7624	20	265
clump7625	20	270
clump7626	20	271
clump7627	20	272
clump7628	20	273
clump7629	20	284
clump7630	20	292
clump7631	20	293
clump7632	20	294
clump7633	20	303
clump7634	20	308
clump7635	20	309
clump7636	20	311
clump7637	20	312
clump7638	20	319
clump7639	20	320
clump7640	20	321
clump7641	20	329
clump7642	20	330
clump7643	20	335
clump7644	20	336
clump7645	20	338
clump7646	20	339
clump7647	20	340
clump7648	20	344
clump7649	20	347
clump7650	20	348
clump7651	20	351
clump7652	20	352
clump7653	20	355
clump7654	20	356
clump7655	20	357
clump7656	20	360
clump7657	20	363
clump7658	20	364
clump7659	20	365
clump7660	20	366
clump7661	20	369
clump7662	20	370
clump7663	20	371
clump7664	20	373
clump7665	20	374
clump7666	20	382
clump7667	20	389
clump7668	20	391
clump7669	20	392
clump7670	20	394
clump7671	20	395
clump7672	20	396
clump7673	20	397
clump7674	20	399
clump7675	20	400
clump7676	20	401
clump7677	20	406
clump7678	20	409
clump7679	20	410
clump7680	20	411
clump7681	20	417
clump7682	20	418
clump7683	20	419
clump7684	20	421
clump7685	20	427
clump7686	20	428
clump7687	20	429
clump7688	20	432
clump7689	20	443
clump7690	20	444
clump7691	20	450
clump7692	20	451
clump7693	20	453
clump7694	20	461
